2.616298461538461197e+04,1.312800000000000000e+04,3.000000000000000000e+00
2.891600000000000000e+04,1.756000000000000000e+04,3.000000000000000000e+00
2.343301538461538075e+04,1.623698461538461561e+04,7.000000000000000000e+00
2.424800000000000000e+04,1.948498461538461561e+04,2.900000000000000000e+01
2.464498461538461561e+04,1.972800000000000000e+04,2.900000000000000000e+01
2.609000000000000000e+04,1.295501538461538439e+04,3.100000000000000000e+01
2.128301538461538075e+04,1.767898461538461561e+04,3.900000000000000000e+01
3.468492307692307804e+04,1.791301538461538439e+04,4.700000000000000000e+01
3.296707692307692196e+04,9.768000000000000000e+03,5.900000000000000000e+01
3.043501538461538075e+04,2.330199999999999636e+04,5.900000000000000000e+01
2.351501538461538439e+04,1.836600000000000000e+04,6.900000000000000000e+01
2.285199999999999636e+04,1.480199999999999818e+04,7.000000000000000000e+01
4.249507692307692196e+04,1.492898461538461561e+04,7.500000000000000000e+01
3.976707692307692196e+04,1.754200000000000000e+04,7.500000000000000000e+01
2.864701538461538439e+04,1.175901538461538439e+04,7.700000000000000000e+01
2.722000000000000000e+04,1.540301538461538257e+04,8.100000000000000000e+01
3.604800000000000000e+04,1.720800000000000000e+04,8.100000000000000000e+01
2.722000000000000000e+04,1.540301538461538257e+04,8.200000000000000000e+01
3.604800000000000000e+04,1.720800000000000000e+04,8.200000000000000000e+01
2.722000000000000000e+04,1.540301538461538257e+04,8.300000000000000000e+01
3.604800000000000000e+04,1.720800000000000000e+04,8.300000000000000000e+01
1.688498461538461561e+04,1.689101538461538439e+04,8.500000000000000000e+01
3.888492307692307804e+04,1.738800000000000000e+04,8.600000000000000000e+01
2.676701538461538439e+04,1.035599999999999818e+04,9.100000000000000000e+01
4.118215384615384392e+04,1.083200000000000000e+04,9.300000000000000000e+01
3.833600000000000000e+04,1.465501538461538439e+04,9.400000000000000000e+01
2.391000000000000000e+04,1.877800000000000000e+04,1.000000000000000000e+02
2.119301538461538075e+04,2.452301538461538075e+04,1.020000000000000000e+02
3.801692307692307804e+04,1.722600000000000000e+04,1.050000000000000000e+02
3.535292307692307804e+04,1.119400000000000000e+04,1.070000000000000000e+02
2.825101538461538439e+04,2.044898461538461561e+04,1.080000000000000000e+02
2.852800000000000000e+04,2.024800000000000000e+04,1.110000000000000000e+02
2.598298461538461197e+04,2.165501538461538439e+04,1.110000000000000000e+02
1.846400000000000000e+04,2.180400000000000000e+04,1.120000000000000000e+02
1.846400000000000000e+04,2.180400000000000000e+04,1.130000000000000000e+02
2.484898461538461561e+04,1.660498461538461561e+04,1.140000000000000000e+02
2.207000000000000000e+04,1.855698461538461561e+04,1.140000000000000000e+02
2.732298461538461197e+04,2.061800000000000000e+04,1.140000000000000000e+02
4.316092307692307077e+04,1.576199999999999818e+04,1.150000000000000000e+02
3.655107692307692196e+04,1.966101538461538439e+04,1.150000000000000000e+02
3.405107692307692196e+04,2.198800000000000000e+04,1.150000000000000000e+02
3.948800000000000000e+04,1.509501538461538439e+04,1.170000000000000000e+02
4.343907692307692196e+04,1.921898461538461561e+04,1.170000000000000000e+02
3.632492307692307804e+04,2.015301538461538439e+04,1.180000000000000000e+02
2.820498461538461561e+04,2.089501538461538439e+04,1.180000000000000000e+02
2.820600000000000000e+04,2.091101538461538439e+04,1.190000000000000000e+02
3.638707692307692196e+04,1.951400000000000000e+04,1.240000000000000000e+02
3.642000000000000000e+04,1.970498461538461561e+04,1.240000000000000000e+02
1.999200000000000000e+04,1.208599999999999818e+04,1.250000000000000000e+02
2.758199999999999636e+04,1.930301538461538439e+04,1.250000000000000000e+02
4.105692307692307804e+04,1.428199999999999818e+04,1.250000000000000000e+02
3.883600000000000000e+04,1.805898461538461561e+04,1.250000000000000000e+02
4.105784615384614881e+04,1.430498461538461379e+04,1.260000000000000000e+02
3.598215384615384392e+04,7.435999999999999091e+03,1.270000000000000000e+02
3.563384615384615608e+04,1.031200000000000000e+04,1.270000000000000000e+02
4.152707692307692196e+04,1.404698461538461561e+04,1.270000000000000000e+02
4.150492307692307804e+04,1.406898461538461561e+04,1.280000000000000000e+02
4.058615384615384392e+04,1.449000000000000000e+04,1.290000000000000000e+02
4.059292307692307804e+04,1.447199999999999818e+04,1.300000000000000000e+02
4.059292307692307804e+04,1.447199999999999818e+04,1.310000000000000000e+02
4.128984615384615608e+04,1.425000000000000000e+04,1.330000000000000000e+02
4.103015384615384392e+04,1.447501538461538439e+04,1.330000000000000000e+02
4.125784615384614881e+04,1.460400000000000000e+04,1.330000000000000000e+02
3.679384615384615608e+04,1.907698461538461561e+04,1.330000000000000000e+02
4.139507692307692196e+04,1.426800000000000000e+04,1.340000000000000000e+02
4.113692307692307804e+04,1.449898461538461561e+04,1.340000000000000000e+02
3.917507692307692196e+04,1.848498461538461561e+04,1.340000000000000000e+02
3.684800000000000000e+04,1.910898461538461561e+04,1.340000000000000000e+02
2.393698461538461561e+04,1.728400000000000000e+04,1.350000000000000000e+02
4.133600000000000000e+04,1.424698461538461561e+04,1.350000000000000000e+02
4.142800000000000000e+04,1.427800000000000000e+04,1.350000000000000000e+02
3.735292307692307804e+04,1.816800000000000000e+04,1.350000000000000000e+02
2.726399999999999636e+04,2.193000000000000000e+04,1.350000000000000000e+02
2.192400000000000000e+04,2.206898461538461561e+04,1.350000000000000000e+02
4.119384615384614881e+04,1.430898461538461561e+04,1.360000000000000000e+02
4.135692307692307804e+04,1.439599999999999818e+04,1.360000000000000000e+02
3.815292307692307804e+04,1.773898461538461561e+04,1.360000000000000000e+02
4.119384615384614881e+04,1.430898461538461561e+04,1.370000000000000000e+02
4.135692307692307804e+04,1.439599999999999818e+04,1.370000000000000000e+02
3.815292307692307804e+04,1.773898461538461561e+04,1.370000000000000000e+02
3.881784615384614881e+04,1.349898461538461561e+04,1.380000000000000000e+02
4.141692307692307804e+04,1.444400000000000000e+04,1.380000000000000000e+02
4.107692307692307804e+04,1.463400000000000000e+04,1.380000000000000000e+02
4.115107692307692196e+04,1.467898461538461561e+04,1.380000000000000000e+02
1.873600000000000000e+04,2.269898461538461561e+04,1.380000000000000000e+02
4.133907692307692196e+04,1.462199999999999818e+04,1.400000000000000000e+02
4.151292307692307804e+04,1.470498461538461379e+04,1.400000000000000000e+02
4.130307692307692196e+04,1.486698461538461561e+04,1.400000000000000000e+02
3.748092307692307077e+04,1.804600000000000000e+04,1.400000000000000000e+02
2.862701538461538439e+04,1.589199999999999818e+04,1.410000000000000000e+02
4.133384615384614881e+04,1.465698461538461561e+04,1.410000000000000000e+02
4.150615384615384392e+04,1.475898461538461561e+04,1.410000000000000000e+02
4.108984615384615608e+04,1.513000000000000000e+04,1.410000000000000000e+02
3.764307692307692196e+04,1.780101538461538439e+04,1.410000000000000000e+02
3.744984615384615608e+04,1.835200000000000000e+04,1.410000000000000000e+02
4.110707692307692196e+04,1.516301538461538257e+04,1.420000000000000000e+02
3.740615384615384392e+04,1.786000000000000000e+04,1.420000000000000000e+02
3.702800000000000000e+04,1.832498461538461561e+04,1.420000000000000000e+02
3.746615384615384392e+04,1.834301538461538439e+04,1.420000000000000000e+02
3.752092307692307077e+04,1.839698461538461561e+04,1.420000000000000000e+02
3.815600000000000000e+04,1.958600000000000000e+04,1.420000000000000000e+02
2.888898461538461561e+04,2.147400000000000000e+04,1.420000000000000000e+02
3.320000000000000000e+04,2.120800000000000000e+04,1.420000000000000000e+02
4.112707692307692196e+04,1.521800000000000000e+04,1.430000000000000000e+02
3.756892307692307804e+04,1.770498461538461561e+04,1.430000000000000000e+02
3.752707692307692196e+04,1.792400000000000000e+04,1.430000000000000000e+02
3.845200000000000000e+04,1.808498461538461561e+04,1.430000000000000000e+02
3.773384615384615608e+04,1.823400000000000000e+04,1.430000000000000000e+02
3.604984615384615608e+04,1.840600000000000000e+04,1.430000000000000000e+02
3.615692307692307804e+04,1.671400000000000000e+04,1.440000000000000000e+02
3.773907692307692196e+04,1.772400000000000000e+04,1.440000000000000000e+02
3.763907692307692196e+04,1.780898461538461561e+04,1.440000000000000000e+02
3.775907692307692196e+04,1.817000000000000000e+04,1.440000000000000000e+02
3.778800000000000000e+04,1.826600000000000000e+04,1.440000000000000000e+02
3.813292307692307804e+04,1.742301538461538439e+04,1.450000000000000000e+02
3.783907692307692196e+04,1.763800000000000000e+04,1.450000000000000000e+02
3.772400000000000000e+04,1.770800000000000000e+04,1.450000000000000000e+02
3.763384615384615608e+04,1.779400000000000000e+04,1.450000000000000000e+02
3.782000000000000000e+04,1.802400000000000000e+04,1.450000000000000000e+02
3.775784615384614881e+04,1.818400000000000000e+04,1.450000000000000000e+02
3.782400000000000000e+04,1.828400000000000000e+04,1.450000000000000000e+02
3.740492307692307804e+04,1.941000000000000000e+04,1.450000000000000000e+02
3.866092307692307077e+04,1.945200000000000000e+04,1.450000000000000000e+02
3.828092307692307077e+04,1.752200000000000000e+04,1.460000000000000000e+02
3.807015384615384392e+04,1.785000000000000000e+04,1.460000000000000000e+02
3.788092307692307077e+04,1.910498461538461561e+04,1.460000000000000000e+02
3.829692307692307804e+04,1.736698461538461561e+04,1.470000000000000000e+02
3.768492307692307804e+04,1.756498461538461561e+04,1.470000000000000000e+02
