name,DK39,DK41,DK43,DK52,DK54,DK55
Pn_L_dx,1199.4,944.9799999999999,233.07000000000016,,210.45999999999992,
Pn_L_dy,-229.29700000000025,160.3830000000005,-191.96699999999964,,162.89300000000026,
Pn_L_dz,-320.69999999999993,231.94000000000017,10.759999999999934,,359.88,
Pn_L_dist,1262.531569589054,986.1572241225027,302.1402515207134,,447.5948563701331,
Pn_R_dx,1924.6000000000004,149.5999999999998,-203.31999999999994,,-467.47000000000014,
Pn_R_dy,1051.3530000000003,1282.0029999999997,1031.703,,983.1129999999996,
Pn_R_dz,-370.0,269.08000000000015,195.0400000000002,,443.79999999999995,
Pn_R_dist,2224.034237733089,1318.4520842294571,1069.4815118593683,,1175.5840300331572,
SC_dx,,,,,,
SC_dy,,,,,,
SC_dz,,,,,,
SC_dist,,,,,,
Tz_L_dx,344.6109999999999,401.8509999999998,-610.709,,-695.0689999999997,
Tz_L_dy,2.4099999999998545,646.5099999999995,140.75999999999908,,675.72,
Tz_L_dz,-979.5920000000001,-293.76000000000005,-520.9180000000001,,-135.1400000000001,
Tz_L_dist,1038.4426011508774,815.9377083460473,814.944429396876,,978.7651673210484,
Tz_R_dx,1714.1110000000003,675.831,-48.19900000000018,,-257.98900000000003,
Tz_R_dy,380.0,906.099999999999,550.3599999999994,,798.2899999999995,
Tz_R_dz,-970.0800000000002,-106.13999999999976,-337.9399999999998,,-101.72000000000025,
Tz_R_dist,2005.8992314473332,1135.35476841426,647.6285330349484,,845.087100020465,
