18034,37932,166
20910,36703,166
20816,40744,188
23536,55070,239
20225,39638,175
20735,39445,175
19159,41677,191
19515,40088,180
18372,37363,164
26541,29589,164
22346,40510,164
21804,18462,113
20866,46630,210
20498,41723,217
18577,39791,328
13745,44593,151
20811,43375,204
15446,38382,194
21657,49211,236
14621,37979,200
18435,39504,326
23186,13349,221
18212,39537,314
17862,38175,160
19879,40559,184
21288,38045,184
17884,38221,152
17867,38373,152
19221,38422,179
17573,37697,173
20360,51676,270
18313,37304,136
20166,41757,216
17454,38122,168
19821,38917,168
21804,18462,112
14155,37776,192
14321,36735,192
20841,40056,192
21127,39955,192
23158,42761,192
8461,32946,176
16886,38753,176
19316,36948,176
12925,29562,202
17774,38007,172
19166,36060,172
21173,39162,172
19552,41736,196
19420,38687,301
23742,44635,206
8299,35318,140
20090,8620,333
21459,42012,234
19961,46694,243
17485,38247,166
21805,35201,166
16025,16118,188
16350,38697,188
19985,40498,188
20507,40736,188
5095,24816,233
17261,37933,306
19724,8805,201
13732,31226,201
23415,41508,231
16300,38730,193
20490,41169,209
20701,39787,203
18229,36939,156
17716,38204,164
18165,38059,164
20850,38326,164
18323,38778,210
17256,38079,303
14696,10078,204
19244,38526,204
15196,38060,93
17484,37785,170
21564,39595,245
18333,7976,200
20233,39968,200
24393,42475,213
17544,37947,167
19072,37140,167
16777,38325,189
23059,42817,189
5512,30477,160
17898,37514,160
18317,37641,160
20863,41346,184
20931,41512,287
18766,44535,179
22628,40581,235
22100,41881,248
23328,40229,248
19547,8552,205
20078,45585,171
19280,45710,240
18447,39650,330
23194,40964,216
20026,9876,186
19735,41308,186
17523,38542,168
17901,37592,168
19943,39093,168
22158,34533,168
22567,42005,224
14654,36915,192
16016,39343,192
16680,38300,192
21515,40243,192
17089,38757,176
20002,39888,176
19518,37272,202
20332,41412,208
17193,38525,172
17554,38669,172
21664,37600,196
8687,17844,140
8557,16611,220
20502,41351,212
21564,39595,244
21090,37991,175
21390,38076,199
20180,40098,177
9310,42146,100
18546,42692,325
18342,38446,180
20474,36243,164
22328,36159,367
20559,10882,328
19273,41813,204
20672,40575,204
18728,38842,331
17557,5794,236
17370,5407,232
19282,42777,200
20287,41660,200
21060,42357,200
22905,48806,190
24026,41116,221
14566,42805,128
20815,39585,183
21996,40629,160
15415,27213,83
20184,39745,184
17914,5384,269
19681,41103,152
17509,9540,179
20231,42999,205
22560,34084,171
20014,52432,240
21785,41611,216
8312,33748,428
15415,27213,81
7436,35983,127
16627,38941,181
21130,41642,288
18169,37763,144
15870,37816,192
16688,38694,192
16891,38450,192
17516,33690,176
9671,29676,202
21712,42430,208
17243,38502,172
17451,37629,172
19754,7961,196
20220,7073,196
10480,44045,398
11673,39658,206
17908,6656,234
15712,5468,243
15415,27213,82
19814,38818,312
17914,5384,268
17657,38160,153
18991,40260,327
19850,39575,166
14217,14082,201
20817,40885,201
11163,30752,175
17097,37947,175
22905,48806,191
